city,city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,id
Cieszyn,Cieszyn,49.7484,18.6332,Poland,PL,POL,?l?skie,minor,33958,1616089679
Rybnik,Rybnik,50.0833,18.55,Poland,PL,POL,?l?skie,minor,133772,1616092098
?widwin,Swidwin,53.7833,15.7667,Poland,PL,POL,Zachodniopomorskie,minor,14937,1616092118
?ary,Zary,51.6333,15.1333,Poland,PL,POL,Lubuskie,minor,36004,1616092414
Nysa,Nysa,50.4714,17.3339,Poland,PL,POL,Opolskie,minor,42151,1616093801
Turek,Turek,52.0167,18.5,Poland,PL,POL,Wielkopolskie,minor,24788,1616094895
Opole,Opole,50.6667,17.9333,Poland,PL,POL,Opolskie,admin,127387,1616096837
Pu?awy,Pulawy,51.4167,21.9667,Poland,PL,POL,Lubelskie,minor,45267,1616098904
Kudowa-Zdr¢j,Kudowa-Zdroj,50.4383,16.2397,Poland,PL,POL,Dolno?l?skie,,9627,1616102407
Jelenia G¢ra,Jelenia Gora,50.9033,15.7344,Poland,PL,POL,Dolno?l?skie,minor,77305,1616105652
Krotoszyn,Krotoszyn,51.6833,17.4333,Poland,PL,POL,Wielkopolskie,minor,28704,1616105817
?roda Wielkopolska,Sroda Wielkopolska,52.2333,17.2833,Poland,PL,POL,Wielkopolskie,minor,24225,1616107812
Wroc?aw,Wroclaw,51.11,17.0325,Poland,PL,POL,Dolno?l?skie,admin,672929,1616108520
Kolno,Kolno,53.4106,21.9339,Poland,PL,POL,Podlaskie,minor,9999,1616110330
Rogo?no,Rogozno,52.7492,16.9997,Poland,PL,POL,Wielkopolskie,,10959,1616112506
Zawiercie,Zawiercie,50.5,19.4167,Poland,PL,POL,?l?skie,minor,47689,1616113254
Mor?g,Morag,53.9167,19.9333,Poland,PL,POL,Warmi?sko-Mazurskie,,13317,1616114206
Prudnik,Prudnik,50.3228,17.5767,Poland,PL,POL,Opolskie,minor,19747,1616117977
Piast¢w,Piastow,52.1833,20.85,Poland,PL,POL,Mazowieckie,,23281,1616118197
B?onie,Blonie,52.2,20.6167,Poland,PL,POL,Mazowieckie,,12152,1616120917
Sieradz,Sieradz,51.6,18.75,Poland,PL,POL,?¢dzkie,minor,40014,1616121526
W?brze?no,Wabrzezno,53.2833,18.95,Poland,PL,POL,Kujawsko-Pomorskie,minor,13317,1616122226
Che?mek,Chelmek,50.1167,19.25,Poland,PL,POL,Ma?opolskie,,8669,1616126539
Oborniki,Oborniki,52.65,16.8167,Poland,PL,POL,Wielkopolskie,minor,17629,1616127510
Wa?cz,Walcz,53.2667,16.4667,Poland,PL,POL,Zachodniopomorskie,minor,24167,1616129049
Jaworzno,Jaworzno,50.2044,19.27,Poland,PL,POL,?l?skie,minor,88998,1616134743
Jasien,Jasien,54.3667,18.6333,Poland,PL,POL,Pomorskie,,18014,1616135118
My?lenice,Myslenice,49.8347,19.9389,Poland,PL,POL,Ma?opolskie,minor,18051,1616135502
Koluszki,Koluszki,51.75,19.8,Poland,PL,POL,?¢dzkie,,12396,1616140044
O?awa,Olawa,50.9333,17.3,Poland,PL,POL,Dolno?l?skie,minor,33268,1616142881
Olesno,Olesno,50.875,18.4167,Poland,PL,POL,Opolskie,minor,9122,1616142985
W?oc?awek,Wloclawek,52.6592,19.0681,Poland,PL,POL,Kujawsko-Pomorskie,minor,104705,1616143097
Trzebnica,Trzebnica,51.305,17.0614,Poland,PL,POL,Dolno?l?skie,minor,13631,1616145534
?yrard¢w,Zyrardow,52.05,20.4333,Poland,PL,POL,Mazowieckie,minor,39374,1616145588
Bogatynia,Bogatynia,50.9069,14.9569,Poland,PL,POL,Dolno?l?skie,,16647,1616146165
Ko?o,Kolo,52.2,18.6333,Poland,PL,POL,Wielkopolskie,minor,20380,1616148045
Gorlice,Gorlice,49.6547,21.1597,Poland,PL,POL,Ma?opolskie,minor,26405,1616148150
Ruda ?l?ska,Ruda Slaska,50.2628,18.8536,Poland,PL,POL,?l?skie,minor,133793,1616148566
Strzelce Kraje?skie,Strzelce Krajenskie,52.8756,15.5319,Poland,PL,POL,Lubuskie,minor,9912,1616150192
Czechowice-Dziedzice,Czechowice-Dziedzice,49.9131,19.0064,Poland,PL,POL,?l?skie,,35261,1616154009
Pruszk¢w,Pruszkow,52.1667,20.8,Poland,PL,POL,Mazowieckie,minor,65283,1616154673
G?owno,Glowno,51.9642,19.7117,Poland,PL,POL,?¢dzkie,,13506,1616156342
Bia?ogard,Bialogard,54,15.9833,Poland,PL,POL,Zachodniopomorskie,minor,23142,1616159820
Tuchola,Tuchola,53.6,17.85,Poland,PL,POL,Kujawsko-Pomorskie,minor,13408,1616160656
Wa?brzych,Walbrzych,50.7667,16.2833,Poland,PL,POL,Dolno?l?skie,minor,104401,1616162263
?uk¢w,Lukow,51.9272,22.3833,Poland,PL,POL,Lubelskie,minor,27906,1616162700
Gubin,Gubin,51.95,14.7167,Poland,PL,POL,Lubuskie,,16114,1616164527
Wo?¢w,Wolow,51.3414,16.6283,Poland,PL,POL,Dolno?l?skie,minor,12275,1616165743
Krak¢w,Krakow,50.0614,19.9372,Poland,PL,POL,Ma?opolskie,admin,804237,1616172264
Sochaczew,Sochaczew,52.2333,20.2333,Poland,PL,POL,Mazowieckie,minor,34439,1616172675
Myszk¢w,Myszkow,50.5706,19.3144,Poland,PL,POL,?l?skie,minor,30415,1616173209
Lubsko,Lubsko,51.7833,14.9667,Poland,PL,POL,Lubuskie,,13240,1616174794
Olecko,Olecko,54.0333,22.5,Poland,PL,POL,Warmi?sko-Mazurskie,minor,16076,1616175752
Kielce,Kielce,50.8742,20.6333,Poland,PL,POL,?wi?tokrzyskie,admin,186894,1616176351
Drezdenko,Drezdenko,52.8333,15.8333,Poland,PL,POL,Lubuskie,,9800,1616180565
Kozy,Kozy,49.845,19.1417,Poland,PL,POL,?l?skie,,13098,1616180693
Dzia?dowo,Dzialdowo,53.2333,20.1833,Poland,PL,POL,Warmi?sko-Mazurskie,minor,20670,1616181805
Niepo?omice,Niepolomice,50.0339,20.2172,Poland,PL,POL,Ma?opolskie,,15697,1616183842
Miko?¢w,Mikolow,50.1667,18.9,Poland,PL,POL,?l?skie,minor,41266,1616187671
Wadowice,Wadowice,49.8833,19.5,Poland,PL,POL,Ma?opolskie,minor,17905,1616191332
Go?dap,Goldap,54.3161,22.3094,Poland,PL,POL,Warmi?sko-Mazurskie,minor,13378,1616193832
Ostr¢w Mazowiecka,Ostrow Mazowiecka,52.8,21.9,Poland,PL,POL,Mazowieckie,minor,22013,1616194953
Kostrzy?,Kostrzyn,52.3942,17.2222,Poland,PL,POL,Wielkopolskie,,9809,1616197568
D?bica,Debica,50.05,21.4167,Poland,PL,POL,Podkarpackie,minor,44047,1616197893
Golub-Dobrzy?,Golub-Dobrzyn,53.1,19.05,Poland,PL,POL,Kujawsko-Pomorskie,minor,11722,1616198300
Jarocin,Jarocin,51.9667,17.5,Poland,PL,POL,Wielkopolskie,minor,26399,1616201243
Grodzisk Mazowiecki,Grodzisk Mazowiecki,52.1089,20.625,Poland,PL,POL,Mazowieckie,minor,33708,1616204400
W?gorzewo,Wegorzewo,54.2167,21.75,Poland,PL,POL,Warmi?sko-Mazurskie,minor,10879,1616206015
Zgorzelec,Zgorzelec,51.15,15.0083,Poland,PL,POL,Dolno?l?skie,minor,29966,1616207310
Z?ocieniec,Zlocieniec,53.5269,16.0122,Poland,PL,POL,Zachodniopomorskie,,12373,1616208535
Bia?y Kamie?,Bialy Kamien,50.7814,16.2539,Poland,PL,POL,Dolno?l?skie,,14278,1616208893
Halemba,Halemba,50.2378,18.8633,Poland,PL,POL,?l?skie,,26080,1616209216
Stasz¢w,Staszow,50.5633,21.1717,Poland,PL,POL,?wi?tokrzyskie,minor,14158,1616211187
Warka,Warka,51.7833,21.2,Poland,PL,POL,Mazowieckie,,12003,1616212108
Biskupiec,Biskupiec,53.85,20.95,Poland,PL,POL,Warmi?sko-Mazurskie,,10163,1616213985
Polkowice,Polkowice,51.5,16.0667,Poland,PL,POL,Dolno?l?skie,minor,21786,1616214914
Pobiedziska,Pobiedziska,52.4947,17.2672,Poland,PL,POL,Wielkopolskie,,9755,1616215352
Nidzica,Nidzica,53.3583,20.425,Poland,PL,POL,Warmi?sko-Mazurskie,minor,13052,1616216829
Szczecinek,Szczecinek,53.7167,16.6833,Poland,PL,POL,Zachodniopomorskie,minor,38446,1616218175
Opalenica,Opalenica,52.3078,16.4136,Poland,PL,POL,Wielkopolskie,,9360,1616220242
Krosno,Krosno,49.6833,21.75,Poland,PL,POL,Podkarpackie,minor,45057,1616223462
Chrzan¢w,Chrzanow,50.1333,19.4,Poland,PL,POL,Ma?opolskie,minor,35091,1616227522
Piekary ?l?skie,Piekary Slaskie,50.3833,18.95,Poland,PL,POL,?l?skie,minor,51876,1616227996
Wejherowo,Wejherowo,54.6,18.25,Poland,PL,POL,Pomorskie,minor,46446,1616233029
S?p¢lno Kraje?skie,Sepolno Krajenskie,53.45,17.53,Poland,PL,POL,Kujawsko-Pomorskie,minor,8914,1616234057
M?awa,Mlawa,53.1167,20.3667,Poland,PL,POL,Mazowieckie,minor,30919,1616236136
G?og¢w,Glogow,51.6589,16.0803,Poland,PL,POL,Dolno?l?skie,minor,64261,1616244076
Kartuzy,Kartuzy,54.3333,18.2,Poland,PL,POL,Pomorskie,minor,14204,1616246268
Wieliczka,Wieliczka,49.9894,20.0661,Poland,PL,POL,Ma?opolskie,minor,26599,1616249410
Za???e,Zaleze,50.2672,18.9892,Poland,PL,POL,?l?skie,,10185,1616250144
Mi?dzych¢d,Miedzychod,52.6,15.8833,Poland,PL,POL,Wielkopolskie,minor,10288,1616252444
Ole?nica,Olesnica,51.2,17.3833,Poland,PL,POL,Dolno?l?skie,minor,35856,1616255385
Szczecin,Szczecin,53.4325,14.5481,Poland,PL,POL,Zachodniopomorskie,admin,396168,1616256546
Koszalin,Koszalin,54.2,16.1833,Poland,PL,POL,Zachodniopomorskie,minor,105883,1616258002
Kluczbork,Kluczbork,50.9833,18.2167,Poland,PL,POL,Opolskie,minor,22703,1616259508
Parczew,Parczew,51.6333,22.8667,Poland,PL,POL,Lubelskie,minor,10519,1616266918
Toru?,Torun,53.0222,18.6111,Poland,PL,POL,Kujawsko-Pomorskie,admin,198273,1616267221
Wasilk¢w,Wasilkow,53.205,23.2044,Poland,PL,POL,Podlaskie,,12147,1616267315
Mr?gowo,Mragowo,53.8667,21.3,Poland,PL,POL,Warmi?sko-Mazurskie,minor,21325,1616274741
Gosty?,Gostyn,51.8792,17.0125,Poland,PL,POL,Wielkopolskie,minor,20210,1616275576
Nowy Dw¢r Gda?ski,Nowy Dwor Gdanski,54.2167,19.1167,Poland,PL,POL,Pomorskie,minor,9618,1616276242
Sztum,Sztum,53.9217,19.0336,Poland,PL,POL,Pomorskie,minor,9515,1616277062
Komorowice,Komorowice,49.8544,19.0406,Poland,PL,POL,?l?skie,,10112,1616278113
Lidzbark Warmi?ski,Lidzbark Warminski,54.1167,20.5833,Poland,PL,POL,Warmi?sko-Mazurskie,minor,14878,1616280672
Blachownia,Blachownia,50.7833,18.9667,Poland,PL,POL,?l?skie,,9334,1616282069
G¢ra,Gora,51.6667,16.55,Poland,PL,POL,Dolno?l?skie,minor,11173,1616282982
S?awno,Slawno,54.3667,16.6833,Poland,PL,POL,Zachodniopomorskie,minor,12028,1616283206
Skwierzyna,Skwierzyna,52.6,15.5,Poland,PL,POL,Lubuskie,,9272,1616286690
Pabianice,Pabianice,51.65,19.3833,Poland,PL,POL,?¢dzkie,minor,62954,1616294006
Puck,Puck,54.7,18.4,Poland,PL,POL,Pomorskie,minor,10868,1616295439
Trzebinia,Trzebinia,50.1667,19.4833,Poland,PL,POL,Ma?opolskie,,19134,1616296505
J¢zef¢w,Jozefow,52.1356,21.2369,Poland,PL,POL,Mazowieckie,,21035,1616296972
Zakopane,Zakopane,49.3,19.95,Poland,PL,POL,Ma?opolskie,minor,25770,1616298051
Koronowo,Koronowo,53.3167,17.9333,Poland,PL,POL,Kujawsko-Pomorskie,,10974,1616300116
Trzcianka,Trzcianka,53.05,16.4667,Poland,PL,POL,Wielkopolskie,,16831,1616300801
Bielsko-Bia?a,Bielsko-Biala,49.8225,19.0444,Poland,PL,POL,?l?skie,minor,169089,1616302636
K?dzierzyn-Ko?le,Kedzierzyn-Kozle,50.35,18.2,Poland,PL,POL,Opolskie,minor,56931,1616306372
Kozienice,Kozienice,51.5833,21.5667,Poland,PL,POL,Mazowieckie,minor,16192,1616307779
Gliwice,Gliwice,50.2833,18.6667,Poland,PL,POL,?l?skie,minor,174016,1616311376
D?browa G¢rnicza,Dabrowa Gornicza,50.3214,19.1872,Poland,PL,POL,?l?skie,minor,116930,1616312023
Nak?o nad Noteci?,Naklo nad Notecia,53.1403,17.5928,Poland,PL,POL,Kujawsko-Pomorskie,minor,17620,1616313608
Rokietnica,Rokietnica,52.5122,16.7456,Poland,PL,POL,Wielkopolskie,,9393,1616318219
Mi?dzyrzecz,Miedzyrzecz,52.4483,15.5883,Poland,PL,POL,Lubuskie,minor,17400,1616321580
Bartoszyce,Bartoszyce,54.25,20.8,Poland,PL,POL,Warmi?sko-Mazurskie,minor,22281,1616326744
Radom,Radom,51.4036,21.1567,Poland,PL,POL,Mazowieckie,minor,201601,1616327727
Mo?ki,Monki,53.4,22.8,Poland,PL,POL,Podlaskie,minor,9675,1616329542
Rawicz,Rawicz,51.6092,16.8575,Poland,PL,POL,Wielkopolskie,minor,20305,1616333894
?a?cut,Lancut,50.0667,22.2333,Poland,PL,POL,Podkarpackie,minor,17768,1616335382
Z?ot¢w,Zlotow,53.3603,17.0408,Poland,PL,POL,Wielkopolskie,minor,18768,1616339419
Konstantyn¢w ?¢dzki,Konstantynow Lodzki,51.75,19.3333,Poland,PL,POL,?¢dzkie,,18960,1616340948
S?upsk,Slupsk,54.4658,17.0292,Poland,PL,POL,Pomorskie,minor,87660,1616346559
Knur¢w,Knurow,50.2167,18.6833,Poland,PL,POL,?l?skie,,36498,1616347151
Szubin,Szubin,53.0167,17.75,Poland,PL,POL,Kujawsko-Pomorskie,,9563,1616354181
Kostrzyn nad Odr?,Kostrzyn nad Odra,52.5883,14.6667,Poland,PL,POL,Lubuskie,,17899,1616354192
Wis?a,Wisla,49.6549,18.8595,Poland,PL,POL,?l?skie,,10887,1616358703
Ostro??ka,Ostroleka,53.0667,21.5667,Poland,PL,POL,Mazowieckie,minor,48712,1616360926
Wysokie Mazowieckie,Wysokie Mazowieckie,52.9192,22.5144,Poland,PL,POL,Podlaskie,minor,9155,1616361738
J?drzej¢w,Jedrzejow,50.6333,20.3,Poland,PL,POL,?wi?tokrzyskie,minor,14592,1616363750
Jastrz?bie-Zdr¢j,Jastrzebie-Zdroj,49.95,18.5833,Poland,PL,POL,?l?skie,minor,82788,1616365516
W?growiec,Wagrowiec,52.8,17.2,Poland,PL,POL,Wielkopolskie,minor,25773,1616366641
S?upca,Slupca,52.3,17.8667,Poland,PL,POL,Wielkopolskie,minor,13353,1616372877
Krasnystaw,Krasnystaw,51,23.1667,Poland,PL,POL,Lubelskie,minor,17519,1616374210
Sopot,Sopot,54.4333,18.55,Poland,PL,POL,Pomorskie,minor,35049,1616375300
Tarn¢w,Tarnow,50.0125,20.9886,Poland,PL,POL,Ma?opolskie,minor,106259,1616375879
Zgierz,Zgierz,51.85,19.4167,Poland,PL,POL,?¢dzkie,minor,55079,1616382343
Olsztyn,Olsztyn,53.7778,20.4792,Poland,PL,POL,Warmi?sko-Mazurskie,admin,170225,1616383275
Gdynia,Gdynia,54.5175,18.54,Poland,PL,POL,Pomorskie,minor,245222,1616385189
Grudzi?dz,Grudziadz,53.4875,18.755,Poland,PL,POL,Kujawsko-Pomorskie,minor,90890,1616391533
Goleni¢w,Goleniow,53.5636,14.8281,Poland,PL,POL,Zachodniopomorskie,minor,22166,1616391921
Tomasz¢w Mazowiecki,Tomaszow Mazowiecki,51.5167,20.0167,Poland,PL,POL,?¢dzkie,minor,57600,1616394410
Elbl?g,Elblag,54.1667,19.4,Poland,PL,POL,Warmi?sko-Mazurskie,minor,115220,1616395994
Tychy,Tychy,50.1236,18.9867,Poland,PL,POL,?l?skie,minor,124882,1616396493
Oborniki ?l?skie,Oborniki Slaskie,51.2986,16.9017,Poland,PL,POL,Dolno?l?skie,,9101,1616398472
Stary S?cz,Stary Sacz,49.5625,20.6364,Poland,PL,POL,Ma?opolskie,,8746,1616399913
Hajn¢wka,Hajnowka,52.7333,23.5667,Poland,PL,POL,Podlaskie,minor,19667,1616405290
Gda?sk,Gdansk,54.3475,18.6453,Poland,PL,POL,Pomorskie,admin,749786,1616406372
My?lib¢rz,Mysliborz,52.9333,14.8667,Poland,PL,POL,Zachodniopomorskie,minor,10649,1616407161
B?dzin,Bedzin,50.3333,19.1167,Poland,PL,POL,?l?skie,minor,55695,1616409616
Syc¢w,Sycow,51.31,17.7236,Poland,PL,POL,Dolno?l?skie,,10102,1616409792
Jan¢w Lubelski,Janow Lubelski,50.7167,22.4167,Poland,PL,POL,Lubelskie,minor,11308,1616411246
Pu?tusk,Pultusk,52.7,21.0833,Poland,PL,POL,Mazowieckie,minor,19327,1616411619
Pi?a,Pila,53.15,16.7333,Poland,PL,POL,Wielkopolskie,minor,71735,1616414354
Wschowa,Wschowa,51.8,16.3,Poland,PL,POL,Lubuskie,minor,13533,1616415919
Osowa,Osowa,54.4272,18.4708,Poland,PL,POL,Pomorskie,,15843,1616417029
Starachowice,Starachowice,51.05,21.0667,Poland,PL,POL,?wi?tokrzyskie,minor,46270,1616418874
L?bork,Lebork,54.55,17.75,Poland,PL,POL,Pomorskie,minor,34500,1616424238
Radzy? Podlaski,Radzyn Podlaski,51.7828,22.6242,Poland,PL,POL,Lubelskie,minor,14806,1616425780
Barlinek,Barlinek,53,15.2,Poland,PL,POL,Zachodniopomorskie,,13119,1616433075
Garwolin,Garwolin,51.8972,21.615,Poland,PL,POL,Mazowieckie,minor,17279,1616433503
Jawor,Jawor,51.05,16.2,Poland,PL,POL,Dolno?l?skie,minor,21494,1616434559
Chodzie?,Chodziez,52.9833,16.9,Poland,PL,POL,Wielkopolskie,minor,18044,1616441880
Lipno,Lipno,52.85,19.1667,Poland,PL,POL,Kujawsko-Pomorskie,minor,13752,1616442467
Bia?ystok,Bialystok,53.1353,23.1456,Poland,PL,POL,Podlaskie,admin,294242,1616443575
Radzymin,Radzymin,52.4167,21.1833,Poland,PL,POL,Mazowieckie,,14314,1616443722
Mi?sk Mazowiecki,Minsk Mazowiecki,52.1833,21.5667,Poland,PL,POL,Mazowieckie,minor,40467,1616444517
Nowy Tomy?l,Nowy Tomysl,52.3167,16.1333,Poland,PL,POL,Wielkopolskie,minor,14116,1616447936
Strzelce Opolskie,Strzelce Opolskie,50.5,18.2833,Poland,PL,POL,Opolskie,minor,17512,1616448367
Mi?dzyrzec Podlaski,Miedzyrzec Podlaski,51.9833,22.7833,Poland,PL,POL,Lubelskie,,15830,1616448418
Piotrk¢w Trybunalski,Piotrkow Trybunalski,51.4,19.6833,Poland,PL,POL,?¢dzkie,minor,68978,1616450789
Giszowiec,Giszowiec,50.2236,19.0694,Poland,PL,POL,?l?skie,,18475,1616451758
Pleszew,Pleszew,51.8833,17.7833,Poland,PL,POL,Wielkopolskie,minor,16641,1616452688
Bydgoszcz,Bydgoszcz,53.1219,18.0003,Poland,PL,POL,Kujawsko-Pomorskie,admin,337666,1616454014
Gr¢jec,Grojec,51.8656,20.8675,Poland,PL,POL,Mazowieckie,minor,17037,1616458276
G?ucho?azy,Glucholazy,50.3131,17.3742,Poland,PL,POL,Opolskie,,13143,1616458381
Olkusz,Olkusz,50.2833,19.5667,Poland,PL,POL,Ma?opolskie,minor,33462,1616458567
Kie?cz¢w,Kielczow,51.1406,17.1783,Poland,PL,POL,Dolno?l?skie,,10572,1616463576
Ciechan¢w,Ciechanow,52.8667,20.6333,Poland,PL,POL,Mazowieckie,minor,42705,1616466171
Krzeszowice,Krzeszowice,50.1333,19.6333,Poland,PL,POL,Ma?opolskie,,9868,1616471634
Siechnice,Siechnice,51.0367,17.1525,Poland,PL,POL,Dolno?l?skie,,9957,1616477794
Murowana Go?lina,Murowana Goslina,52.5667,17.0167,Poland,PL,POL,Wielkopolskie,,10247,1616479191
Stargard Szczeci?ski,Stargard Szczecinski,53.3333,15.0333,Poland,PL,POL,Zachodniopomorskie,minor,67348,1616480646
?roda ?l?ska,Sroda Slaska,51.15,16.5833,Poland,PL,POL,Dolno?l?skie,minor,9525,1616482692
Bukowno,Bukowno,50.2681,19.4631,Poland,PL,POL,Ma?opolskie,,9791,1616483621
?winouj?cie,Swinoujscie,53.9167,14.25,Poland,PL,POL,Zachodniopomorskie,minor,39189,1616487084
Zamo??,Zamosc,50.7167,23.2528,Poland,PL,POL,Lubelskie,minor,60148,1616490229
Ko?uch¢w,Kozuchow,51.75,15.6,Poland,PL,POL,Lubuskie,,9086,1616495836
Brzesko,Brzesko,49.9667,20.6167,Poland,PL,POL,Ma?opolskie,minor,16193,1616496298
Szamotu?y,Szamotuly,52.6,16.5833,Poland,PL,POL,Wielkopolskie,minor,18398,1616500868
?wiedbodzin,Swiedbodzin,52.25,15.5333,Poland,PL,POL,Lubuskie,minor,21399,1616504526
Mak¢w Mazowiecki,Makow Mazowiecki,52.8667,21.1,Poland,PL,POL,Mazowieckie,minor,9173,1616505631
W?oszczowa,Wloszczowa,50.8542,19.9669,Poland,PL,POL,?wi?tokrzyskie,minor,9750,1616505680
Przemy?l,Przemysl,49.7833,22.7667,Poland,PL,POL,Podkarpackie,minor,58408,1616506094
Banino,Banino,54.3933,18.4083,Poland,PL,POL,Pomorskie,,9806,1616509986
K?pno,Kepno,51.2833,17.9833,Poland,PL,POL,Wielkopolskie,minor,13951,1616511558
Ozork¢w,Ozorkow,51.9667,19.2833,Poland,PL,POL,?¢dzkie,,18721,1616513470
Sulej¢wek,Sulejowek,52.2442,21.28,Poland,PL,POL,Mazowieckie,,21248,1616515972
Chorz¢w,Chorzow,50.3,18.95,Poland,PL,POL,?l?skie,minor,104193,1616517871
Koch?owice,Kochlowice,50.2538,18.9015,Poland,PL,POL,?l?skie,,12738,1616518904
Koby?ka,Kobylka,52.3333,21.2,Poland,PL,POL,Mazowieckie,,27185,1616520686
Suwa?ki,Suwalki,54.0989,22.9286,Poland,PL,POL,Podlaskie,minor,68752,1616523627
Pas??k,Paslek,54.05,19.6667,Poland,PL,POL,Warmi?sko-Mazurskie,,12074,1616525306
O?wi?cim,Oswiecim,50.0381,19.2214,Poland,PL,POL,Ma?opolskie,minor,36956,1616528804
Zdzieszowice,Zdzieszowice,50.4192,18.1236,Poland,PL,POL,Opolskie,,10380,1616530342
Ostrzesz¢w,Ostrzeszow,51.4167,17.9333,Poland,PL,POL,Wielkopolskie,minor,14036,1616530680
Aleksandr¢w ?¢dzki,Aleksandrow Lodzki,51.8194,19.3039,Poland,PL,POL,?¢dzkie,,22148,1616531721
G?ubczyce,Glubczyce,50.2011,17.8247,Poland,PL,POL,Opolskie,minor,12100,1616541369
Ko?cierzyna,Koscierzyna,54.1167,17.9833,Poland,PL,POL,Pomorskie,minor,23723,1616544683
?ory,Zory,50.05,18.7,Poland,PL,POL,?l?skie,minor,61793,1616545481
Andrych¢w,Andrychow,49.855,19.3414,Poland,PL,POL,Ma?opolskie,,18655,1616553516
Bi?goraj,Bilgoraj,50.55,22.7333,Poland,PL,POL,Lubelskie,minor,25459,1616554572
Nowa D?ba,Nowa Deba,50.4167,21.7667,Poland,PL,POL,Podkarpackie,,10647,1616557246
Luba?,Luban,51.1181,15.2889,Poland,PL,POL,Dolno?l?skie,minor,20096,1616557848
Soko?¢w Podlaski,Sokolow Podlaski,52.4067,22.2464,Poland,PL,POL,Mazowieckie,minor,18526,1616559747
Koszutka,Koszutka,50.2711,19.0211,Poland,PL,POL,?l?skie,,12431,1616566467
Wyszk¢w,Wyszkow,52.5928,21.4584,Poland,PL,POL,Mazowieckie,minor,26349,1616567857
Bogusz¢w-Gorce,Boguszow-Gorce,50.7667,16.2,Poland,PL,POL,Dolno?l?skie,,14648,1616569765
Lubliniec,Lubliniec,50.6833,18.6833,Poland,PL,POL,?l?skie,minor,23427,1616573478
Radomsko,Radomsko,51.0667,19.45,Poland,PL,POL,?¢dzkie,minor,44441,1616575463
Wierusz¢w,Wieruszow,51.3,18.15,Poland,PL,POL,?¢dzkie,minor,8514,1616576051
Tczew,Tczew,54.0875,18.7972,Poland,PL,POL,Pomorskie,minor,57990,1616578037
Legnica,Legnica,51.2083,16.1603,Poland,PL,POL,Dolno?l?skie,minor,94878,1616578356
Wodzis?aw ?l?ski,Wodzislaw Slaski,50,18.45,Poland,PL,POL,?l?skie,minor,45949,1616578364
Chojn¢w,Chojnow,51.2667,15.9333,Poland,PL,POL,Dolno?l?skie,,12769,1616584715
Brzeg Dolny,Brzeg Dolny,51.2708,16.7208,Poland,PL,POL,Dolno?l?skie,,12765,1616585341
Kutno,Kutno,52.2333,19.3667,Poland,PL,POL,?¢dzkie,minor,42255,1616586955
Byt¢w,Bytow,54.1333,17.5,Poland,PL,POL,Pomorskie,minor,16739,1616588946
Jaros?aw,Jaroslaw,50.0186,22.6797,Poland,PL,POL,Podkarpackie,minor,36303,1616590558
Boles?awiec,Boleslawiec,51.2667,15.5667,Poland,PL,POL,Dolno?l?skie,minor,37559,1616593724
Gryfino,Gryfino,53.2531,14.4875,Poland,PL,POL,Zachodniopomorskie,minor,20297,1616595491
Otwock,Otwock,52.1167,21.2667,Poland,PL,POL,Mazowieckie,minor,44524,1616596983
Solec Kujawski,Solec Kujawski,53.0833,18.2333,Poland,PL,POL,Kujawsko-Pomorskie,,15458,1616600171
??czna,Leczna,51.3,22.8833,Poland,PL,POL,Lubelskie,minor,17826,1616600546
Cz?uch¢w,Czluchow,53.65,17.3667,Poland,PL,POL,Pomorskie,minor,13343,1616601877
Swarz?dz,Swarzedz,52.4083,17.0714,Poland,PL,POL,Wielkopolskie,,29295,1616602592
Krosno Odrza?skie,Krosno Odrzanskie,52.0333,15.1,Poland,PL,POL,Lubuskie,minor,10905,1616603555
Ko?skie,Konskie,51.2,20.4167,Poland,PL,POL,?wi?tokrzyskie,minor,18201,1616604827
Inowroc?aw,Inowroclaw,52.7931,18.2611,Poland,PL,POL,Kujawsko-Pomorskie,minor,69576,1616606592
Le?ajsk,Lezajsk,50.2667,22.4333,Poland,PL,POL,Podkarpackie,minor,13164,1616610279
Strzegom,Strzegom,50.9611,16.3444,Poland,PL,POL,Dolno?l?skie,,15371,1616613189
?nin,Znin,52.85,17.7,Poland,PL,POL,Kujawsko-Pomorskie,minor,13268,1616616613
Dobre Miasto,Dobre Miasto,53.9875,20.3958,Poland,PL,POL,Warmi?sko-Mazurskie,,9629,1616619953
Lubart¢w,Lubartow,51.4667,22.6,Poland,PL,POL,Lubelskie,minor,20494,1616620144
Brwin¢w,Brwinow,52.1417,20.7167,Poland,PL,POL,Mazowieckie,,14448,1616620268
?obez,Lobez,53.6333,15.6167,Poland,PL,POL,Zachodniopomorskie,minor,9792,1616627277
Wielu?,Wielun,51.2206,18.57,Poland,PL,POL,?¢dzkie,minor,21270,1616628604
Tarnobrzeg,Tarnobrzeg,50.5833,21.6833,Poland,PL,POL,Podkarpackie,minor,44901,1616631454
Ostr¢da,Ostroda,53.7,19.9667,Poland,PL,POL,Warmi?sko-Mazurskie,minor,17795,1616636172
Ustka,Ustka,54.5833,16.85,Poland,PL,POL,Pomorskie,,14321,1616638026
Krynica,Krynica,49.4117,20.955,Poland,PL,POL,Ma?opolskie,,10001,1616638760
Bystrzyca K?odzka,Bystrzyca Klodzka,50.3,16.65,Poland,PL,POL,Dolno?l?skie,,9414,1616639168
